Problem Names,-2,-1,False,True,acc
interview/1231/expert.txt,0,0,0,1,100.00
interview/1231/question.txt,0,0,0,1,100.00
interview/0028/expert.txt,1,0,0,0,0.00
interview/0028/question.txt,0,0,1,0,0.00
introductory/4138/expert.txt,1,0,0,0,0.00
introductory/4138/question.txt,1,0,0,0,0.00
competition/2330/expert.txt,0,0,3,0,0.00
competition/2330/question.txt,1,0,0,0,0.00
competition/2342/expert.txt,1,0,0,0,0.00
competition/2342/question.txt,1,0,0,0,0.00
introductory/4023/expert.txt,1,0,0,0,0.00
introductory/4023/question.txt,1,0,0,0,0.00
competition/2345/expert.txt,0,0,1,0,0.00
competition/2345/question.txt,0,0,1,0,0.00
introductory/4081/expert.txt,1,0,0,0,0.00
introductory/4081/question.txt,1,0,0,0,0.00
interview/0955/expert.txt,0,0,1,0,0.00
interview/0955/question.txt,0,0,1,0,0.00
interview/1059/expert.txt,0,0,0,1,100.00
interview/1059/question.txt,0,0,0,1,100.00
introductory/4018/expert.txt,1,0,0,0,0.00
introductory/4018/question.txt,1,0,0,0,0.00
introductory/4057/expert.txt,1,0,0,0,0.00
introductory/4057/question.txt,1,0,0,0,0.00
introductory/4158/expert.txt,1,0,0,0,0.00
introductory/4158/question.txt,1,0,0,0,0.00
competition/2151/expert.txt,0,0,4,6,60.00
competition/2151/question.txt,0,0,2,8,80.00
introductory/3022/expert.txt,1,0,0,0,0.00
introductory/3022/question.txt,1,0,0,0,0.00
competition/2039/expert.txt,0,0,9,7,43.75
competition/2039/question.txt,0,0,10,6,37.50
introductory/4047/expert.txt,1,0,0,0,0.00
introductory/4047/question.txt,1,0,0,0,0.00
interview/0027/expert.txt,0,0,1,0,0.00
interview/0027/question.txt,0,1,0,0,0.00
competition/2259/expert.txt,0,0,4,0,0.00
competition/2259/question.txt,0,0,3,1,25.00
interview/0083/expert.txt,0,0,0,1,100.00
interview/0083/question.txt,0,0,1,0,0.00
interview/1313/expert.txt,0,0,0,1,100.00
interview/1313/question.txt,0,0,0,1,100.00
interview/1861/expert.txt,0,0,0,0,
interview/1861/question.txt,0,0,0,0,
competition/2075/expert.txt,0,0,3,10,76.92
competition/2075/question.txt,0,0,10,3,23.08
interview/1243/expert.txt,0,0,0,1,100.00
interview/1243/question.txt,0,0,0,1,100.00
interview/1415/expert.txt,0,0,0,1,100.00
interview/1415/question.txt,0,0,0,1,100.00
introductory/4064/expert.txt,1,0,0,0,0.00
introductory/4064/question.txt,1,0,0,0,0.00
introductory/4090/expert.txt,1,0,0,0,0.00
introductory/4090/question.txt,1,0,0,0,0.00
introductory/2537/expert.txt,1,0,0,0,0.00
introductory/2537/question.txt,1,0,0,0,0.00
competition/2213/expert.txt,0,3,3,0,0.00
competition/2213/question.txt,0,2,0,4,66.67
interview/1236/expert.txt,0,0,0,1,100.00
interview/1236/question.txt,0,0,0,1,100.00
interview/1044/expert.txt,0,0,0,1,100.00
interview/1044/question.txt,0,0,0,1,100.00
competition/2171/expert.txt,0,8,0,1,11.11
competition/2171/question.txt,1,0,0,0,0.00
interview/1990/expert.txt,0,0,0,0,
interview/1990/question.txt,0,0,0,0,
competition/2029/expert.txt,0,0,11,6,35.29
competition/2029/question.txt,0,0,16,1,5.88
competition/2115/expert.txt,0,0,0,11,100.00
competition/2115/question.txt,0,0,4,7,63.64
competition/2073/expert.txt,0,0,4,10,71.43
competition/2073/question.txt,0,0,13,1,7.14
interview/0123/expert.txt,1,0,0,0,0.00
interview/0123/question.txt,1,0,0,0,0.00
competition/2088/expert.txt,1,0,0,0,0.00
competition/2088/question.txt,0,0,13,0,0.00
interview/0335/expert.txt,1,0,0,0,0.00
interview/0335/question.txt,1,0,0,0,0.00
introductory/4126/expert.txt,1,0,0,0,0.00
introductory/4126/question.txt,1,0,0,0,0.00
competition/2238/expert.txt,0,0,5,0,0.00
competition/2238/question.txt,0,0,5,0,0.00
competition/2272/expert.txt,0,1,2,1,25.00
competition/2272/question.txt,0,0,0,4,100.00
introductory/3012/expert.txt,1,0,0,0,0.00
introductory/3012/question.txt,1,0,0,0,0.00
competition/2024/expert.txt,0,0,17,0,0.00
competition/2024/question.txt,0,0,17,0,0.00
introductory/4001/expert.txt,1,0,0,0,0.00
introductory/4001/question.txt,1,0,0,0,0.00
interview/1587/expert.txt,0,0,1,0,0.00
interview/1587/question.txt,0,0,1,0,0.00
introductory/4015/expert.txt,1,0,0,0,0.00
introductory/4015/question.txt,1,0,0,0,0.00
competition/2112/expert.txt,0,0,9,2,18.18
competition/2112/question.txt,1,0,0,0,0.00
introductory/4007/expert.txt,1,0,0,0,0.00
introductory/4007/question.txt,1,0,0,0,0.00
interview/1372/expert.txt,0,0,0,1,100.00
interview/1372/question.txt,0,0,0,1,100.00
introductory/4055/expert.txt,1,0,0,0,0.00
introductory/4055/question.txt,1,0,0,0,0.00
competition/2312/expert.txt,0,0,0,2,100.00
competition/2312/question.txt,0,0,1,1,50.00
interview/0443/expert.txt,1,0,0,0,0.00
interview/0443/question.txt,1,0,0,0,0.00
competition/2011/expert.txt,0,0,14,4,22.22
competition/2011/question.txt,0,4,9,5,27.78
introductory/3019/expert.txt,1,0,0,0,0.00
introductory/3019/question.txt,1,0,0,0,0.00
introductory/3018/expert.txt,1,0,0,0,0.00
introductory/3018/question.txt,1,0,0,0,0.00
competition/2282/expert.txt,0,0,3,0,0.00
competition/2282/question.txt,0,0,3,0,0.00
competition/2233/expert.txt,0,9,1,0,0.00
competition/2233/question.txt,0,9,1,0,0.00
introductory/4034/expert.txt,1,0,0,0,0.00
introductory/4034/question.txt,1,0,0,0,0.00
introductory/2363/expert.txt,0,1,0,0,0.00
introductory/2363/question.txt,1,0,0,0,0.00
introductory/4079/expert.txt,1,0,0,0,0.00
introductory/4079/question.txt,1,0,0,0,0.00
introductory/3036/expert.txt,1,0,0,0,0.00
introductory/3036/question.txt,1,0,0,0,0.00
introductory/4038/expert.txt,1,0,0,0,0.00
introductory/4038/question.txt,1,0,0,0,0.00
introductory/4109/expert.txt,1,0,0,0,0.00
introductory/4109/question.txt,1,0,0,0,0.00
introductory/4110/expert.txt,1,0,0,0,0.00
introductory/4110/question.txt,1,0,0,0,0.00
interview/0004/expert.txt,0,0,1,0,0.00
interview/0004/question.txt,0,0,1,0,0.00
interview/1446/expert.txt,0,0,1,0,0.00
interview/1446/question.txt,0,0,1,0,0.00
interview/1125/expert.txt,1,0,0,0,0.00
interview/1125/question.txt,1,0,0,0,0.00
interview/1933/expert.txt,0,0,0,0,
interview/1933/question.txt,0,0,0,0,
interview/1468/expert.txt,0,0,0,1,100.00
interview/1468/question.txt,0,0,0,1,100.00
introductory/4171/expert.txt,1,0,0,0,0.00
introductory/4171/question.txt,1,0,0,0,0.00
competition/2309/expert.txt,1,0,0,0,0.00
competition/2309/question.txt,1,0,0,0,0.00
competition/2289/expert.txt,1,0,0,0,0.00
competition/2289/question.txt,1,0,0,0,0.00
competition/2085/expert.txt,0,12,0,1,7.69
competition/2085/question.txt,0,12,1,0,0.00
interview/1156/expert.txt,0,0,0,1,100.00
interview/1156/question.txt,0,0,0,1,100.00
interview/0205/expert.txt,0,0,0,0,
interview/0205/question.txt,1,0,0,0,0.00
competition/2096/expert.txt,0,0,11,1,8.33
competition/2096/question.txt,0,0,11,1,8.33
introductory/4019/expert.txt,1,0,0,0,0.00
introductory/4019/question.txt,1,0,0,0,0.00
competition/2172/expert.txt,0,2,7,0,0.00
competition/2172/question.txt,0,2,7,0,0.00
competition/2236/expert.txt,1,0,0,0,0.00
competition/2236/question.txt,0,0,4,1,20.00
interview/1430/expert.txt,0,0,1,0,0.00
interview/1430/question.txt,0,0,1,0,0.00
interview/1875/expert.txt,0,0,0,0,
interview/1875/question.txt,0,0,0,0,
introductory/4022/expert.txt,0,0,0,0,
introductory/4022/question.txt,1,0,0,0,0.00
competition/2270/expert.txt,1,0,0,0,0.00
competition/2270/question.txt,1,0,0,0,0.00
competition/2349/expert.txt,0,0,1,0,0.00
competition/2349/question.txt,0,0,1,0,0.00
interview/0048/expert.txt,0,0,1,0,0.00
interview/0048/question.txt,0,0,1,0,0.00
introductory/4096/expert.txt,1,0,0,0,0.00
introductory/4096/question.txt,1,0,0,0,0.00
introductory/4076/expert.txt,1,0,0,0,0.00
introductory/4076/question.txt,1,0,0,0,0.00
introductory/4083/expert.txt,1,0,0,0,0.00
introductory/4083/question.txt,1,0,0,0,0.00
competition/2053/expert.txt,0,0,9,6,40.00
competition/2053/question.txt,0,0,12,3,20.00
interview/1398/expert.txt,0,0,0,1,100.00
interview/1398/question.txt,0,0,1,0,0.00
competition/2069/expert.txt,0,14,0,0,0.00
competition/2069/question.txt,0,14,0,0,0.00
interview/0019/expert.txt,0,0,1,0,0.00
interview/0019/question.txt,1,0,0,0,0.00
interview/1131/expert.txt,0,0,1,0,0.00
interview/1131/question.txt,0,0,0,1,100.00
interview/0118/expert.txt,0,0,1,0,0.00
interview/0118/question.txt,0,0,1,0,0.00
introductory/4114/expert.txt,1,0,0,0,0.00
introductory/4114/question.txt,1,0,0,0,0.00
introductory/3029/expert.txt,1,0,0,0,0.00
introductory/3029/question.txt,1,0,0,0,0.00
introductory/2533/expert.txt,1,0,0,0,0.00
introductory/2533/question.txt,1,0,0,0,0.00
competition/2275/expert.txt,0,0,3,0,0.00
competition/2275/question.txt,0,0,3,0,0.00
interview/1290/expert.txt,0,0,0,1,100.00
interview/1290/question.txt,0,0,0,1,100.00
competition/2353/expert.txt,0,40,0,0,0.00
competition/2353/question.txt,0,40,0,0,0.00
competition/2237/expert.txt,0,0,3,2,40.00
competition/2237/question.txt,0,0,5,0,0.00
introductory/4172/expert.txt,1,0,0,0,0.00
introductory/4172/question.txt,1,0,0,0,0.00
interview/0358/expert.txt,1,0,0,0,0.00
interview/0358/question.txt,1,0,0,0,0.00
interview/0008/expert.txt,0,1,0,0,0.00
interview/0008/question.txt,0,0,1,0,0.00
interview/0032/expert.txt,0,0,1,0,0.00
interview/0032/question.txt,0,0,1,0,0.00
introductory/4078/expert.txt,0,0,0,0,
introductory/4078/question.txt,1,0,0,0,0.00
competition/2017/expert.txt,0,0,17,1,5.56
competition/2017/question.txt,0,0,17,1,5.56
interview/1016/expert.txt,0,0,0,1,100.00
interview/1016/question.txt,0,0,0,1,100.00
competition/2226/expert.txt,0,0,4,1,20.00
competition/2226/question.txt,0,0,4,1,20.00
introductory/4174/expert.txt,1,0,0,0,0.00
introductory/4174/question.txt,0,0,0,0,
introductory/3004/expert.txt,1,0,0,0,0.00
introductory/3004/question.txt,1,0,0,0,0.00
introductory/2392/expert.txt,0,1,0,0,0.00
introductory/2392/question.txt,0,1,0,0,0.00
introductory/4094/expert.txt,1,0,0,0,0.00
introductory/4094/question.txt,1,0,0,0,0.00
introductory/4087/expert.txt,1,0,0,0,0.00
introductory/4087/question.txt,1,0,0,0,0.00
interview/1392/expert.txt,0,0,0,1,100.00
interview/1392/question.txt,0,0,1,0,0.00
introductory/4008/expert.txt,1,0,0,0,0.00
introductory/4008/question.txt,1,0,0,0,0.00
interview/1349/expert.txt,0,0,0,1,100.00
interview/1349/question.txt,0,0,0,1,100.00
introductory/3034/expert.txt,1,0,0,0,0.00
introductory/3034/question.txt,1,0,0,0,0.00
competition/2169/expert.txt,0,0,0,9,100.00
competition/2169/question.txt,0,0,0,9,100.00
introductory/4004/expert.txt,1,0,0,0,0.00
introductory/4004/question.txt,1,0,0,0,0.00
interview/1377/expert.txt,1,0,0,0,0.00
interview/1377/question.txt,0,0,1,0,0.00
interview/1593/expert.txt,0,0,0,1,100.00
interview/1593/question.txt,0,0,0,1,100.00
introductory/3031/expert.txt,1,0,0,0,0.00
introductory/3031/question.txt,1,0,0,0,0.00
competition/2306/expert.txt,0,3,0,0,0.00
competition/2306/question.txt,1,0,0,0,0.00
competition/2077/expert.txt,0,0,9,4,30.77
competition/2077/question.txt,0,0,8,5,38.46
interview/1401/expert.txt,0,0,0,1,100.00
interview/1401/question.txt,0,0,0,1,100.00
introductory/4113/expert.txt,1,0,0,0,0.00
introductory/4113/question.txt,1,0,0,0,0.00
interview/1069/expert.txt,0,0,0,1,100.00
interview/1069/question.txt,0,0,0,1,100.00
introductory/4120/expert.txt,1,0,0,0,0.00
introductory/4120/question.txt,1,0,0,0,0.00
introductory/2618/expert.txt,1,0,0,0,0.00
introductory/2618/question.txt,1,0,0,0,0.00
interview/1356/expert.txt,0,0,0,1,100.00
interview/1356/question.txt,0,0,0,1,100.00
competition/2209/expert.txt,0,7,0,0,0.00
competition/2209/question.txt,0,0,6,1,14.29
interview/1410/expert.txt,1,0,0,0,0.00
interview/1410/question.txt,0,1,0,0,0.00
introductory/2508/expert.txt,1,0,0,0,0.00
introductory/2508/question.txt,1,0,0,0,0.00
interview/1598/expert.txt,0,0,0,1,100.00
interview/1598/question.txt,0,0,0,1,100.00
interview/0023/expert.txt,1,0,0,0,0.00
interview/0023/question.txt,1,0,0,0,0.00
competition/2262/expert.txt,1,0,0,0,0.00
competition/2262/question.txt,1,0,0,0,0.00
introductory/3016/expert.txt,1,0,0,0,0.00
introductory/3016/question.txt,1,0,0,0,0.00
introductory/3025/expert.txt,1,0,0,0,0.00
introductory/3025/question.txt,1,0,0,0,0.00
interview/1366/expert.txt,0,0,1,0,0.00
interview/1366/question.txt,0,0,0,1,100.00
competition/2251/expert.txt,1,0,0,0,0.00
competition/2251/question.txt,0,3,1,0,0.00
competition/2012/expert.txt,0,0,16,2,11.11
competition/2012/question.txt,0,0,16,2,11.11
introductory/2569/expert.txt,0,0,0,0,
introductory/2569/question.txt,0,0,0,0,
competition/2040/expert.txt,0,0,16,0,0.00
competition/2040/question.txt,0,0,16,0,0.00
introductory/4040/expert.txt,1,0,0,0,0.00
introductory/4040/question.txt,1,0,0,0,0.00
interview/1049/expert.txt,1,0,0,0,0.00
interview/1049/question.txt,1,0,0,0,0.00
introductory/4112/expert.txt,1,0,0,0,0.00
introductory/4112/question.txt,1,0,0,0,0.00
interview/1112/expert.txt,0,0,1,0,0.00
interview/1112/question.txt,0,0,1,0,0.00
interview/0569/expert.txt,0,0,1,0,0.00
interview/0569/question.txt,0,0,1,0,0.00
interview/1922/expert.txt,0,0,0,0,
interview/1922/question.txt,0,0,0,0,
introductory/4042/expert.txt,1,0,0,0,0.00
introductory/4042/question.txt,1,0,0,0,0.00
competition/2009/expert.txt,0,0,19,0,0.00
competition/2009/question.txt,1,0,0,0,0.00
introductory/3001/expert.txt,1,0,0,0,0.00
introductory/3001/question.txt,1,0,0,0,0.00
introductory/4006/expert.txt,1,0,0,0,0.00
introductory/4006/question.txt,1,0,0,0,0.00
introductory/2361/expert.txt,0,1,0,0,0.00
introductory/2361/question.txt,0,1,0,0,0.00
interview/1582/expert.txt,0,0,1,0,0.00
interview/1582/question.txt,0,0,1,0,0.00
interview/1218/expert.txt,0,0,0,1,100.00
interview/1218/question.txt,1,0,0,0,0.00
competition/2195/expert.txt,0,0,6,1,14.29
competition/2195/question.txt,0,0,6,1,14.29
competition/2210/expert.txt,1,0,0,0,0.00
competition/2210/question.txt,1,0,0,0,0.00
competition/2202/expert.txt,0,0,5,2,28.57
competition/2202/question.txt,0,0,5,2,28.57
competition/2074/expert.txt,0,0,12,1,7.69
competition/2074/question.txt,0,0,11,2,15.38
competition/2211/expert.txt,0,5,1,0,0.00
competition/2211/question.txt,0,5,0,1,16.67
introductory/2450/expert.txt,1,0,0,0,0.00
introductory/2450/question.txt,1,0,0,0,0.00
interview/1799/expert.txt,1,0,0,0,0.00
interview/1799/question.txt,1,0,0,0,0.00
competition/2271/expert.txt,1,0,0,0,0.00
competition/2271/question.txt,0,0,3,1,25.00
introductory/2368/expert.txt,0,0,1,0,0.00
introductory/2368/question.txt,0,1,0,0,0.00
interview/1181/expert.txt,0,0,0,1,100.00
interview/1181/question.txt,0,0,0,1,100.00
introductory/2607/expert.txt,0,1,0,0,0.00
introductory/2607/question.txt,0,1,0,0,0.00
competition/2255/expert.txt,0,0,2,2,50.00
competition/2255/question.txt,0,0,4,0,0.00
introductory/4016/expert.txt,1,0,0,0,0.00
introductory/4016/question.txt,1,0,0,0,0.00
interview/0031/expert.txt,1,0,0,0,0.00
interview/0031/question.txt,0,0,1,0,0.00
interview/1934/expert.txt,0,0,0,0,
interview/1934/question.txt,0,0,0,0,
interview/1944/expert.txt,0,0,0,0,
interview/1944/question.txt,0,0,0,0,
interview/0017/expert.txt,0,0,1,0,0.00
interview/0017/question.txt,0,0,1,0,0.00
introductory/4137/expert.txt,1,0,0,0,0.00
introductory/4137/question.txt,1,0,0,0,0.00
interview/0000/expert.txt,0,0,1,0,0.00
interview/0000/question.txt,1,0,0,0,0.00
introductory/4165/expert.txt,1,0,0,0,0.00
introductory/4165/question.txt,1,0,0,0,0.00
interview/0351/expert.txt,1,0,0,0,0.00
interview/0351/question.txt,1,0,0,0,0.00
interview/0010/expert.txt,0,0,1,0,0.00
interview/0010/question.txt,0,0,1,0,0.00
competition/2149/expert.txt,0,0,9,1,10.00
competition/2149/question.txt,0,6,4,0,0.00
introductory/4005/expert.txt,1,0,0,0,0.00
introductory/4005/question.txt,1,0,0,0,0.00
introductory/4108/expert.txt,1,0,0,0,0.00
introductory/4108/question.txt,1,0,0,0,0.00
introductory/3037/expert.txt,1,0,0,0,0.00
introductory/3037/question.txt,1,0,0,0,0.00
interview/0013/expert.txt,0,0,1,0,0.00
interview/0013/question.txt,0,0,1,0,0.00
competition/2357/expert.txt,0,66,2,4,5.56
competition/2357/question.txt,0,72,0,0,0.00
introductory/2451/expert.txt,1,0,0,0,0.00
introductory/2451/question.txt,1,0,0,0,0.00
introductory/4117/expert.txt,1,0,0,0,0.00
introductory/4117/question.txt,1,0,0,0,0.00
interview/1546/expert.txt,0,0,0,1,100.00
interview/1546/question.txt,0,0,0,1,100.00
introductory/3021/expert.txt,1,0,0,0,0.00
introductory/3021/question.txt,1,0,0,0,0.00
competition/2034/expert.txt,1,0,0,0,0.00
competition/2034/question.txt,1,0,0,0,0.00
competition/2343/expert.txt,0,0,1,0,0.00
competition/2343/question.txt,0,0,1,0,0.00
competition/2056/expert.txt,0,0,15,0,0.00
competition/2056/question.txt,1,0,0,0,0.00
competition/2058/expert.txt,0,0,11,4,26.67
competition/2058/question.txt,0,0,11,4,26.67
interview/1580/expert.txt,0,0,1,0,0.00
interview/1580/question.txt,0,0,1,0,0.00
introductory/4148/expert.txt,1,0,0,0,0.00
introductory/4148/question.txt,1,0,0,0,0.00
competition/2062/expert.txt,0,0,15,0,0.00
competition/2062/question.txt,1,0,0,0,0.00
introductory/3032/expert.txt,0,0,0,0,
introductory/3032/question.txt,1,0,0,0,0.00
interview/0002/expert.txt,0,1,0,0,0.00
interview/0002/question.txt,0,0,1,0,0.00
introductory/4039/expert.txt,1,0,0,0,0.00
introductory/4039/question.txt,1,0,0,0,0.00
competition/2191/expert.txt,0,0,6,2,25.00
competition/2191/question.txt,0,0,5,3,37.50
interview/1442/expert.txt,0,0,1,0,0.00
interview/1442/question.txt,0,0,1,0,0.00
interview/1732/expert.txt,1,0,0,0,0.00
interview/1732/question.txt,1,0,0,0,0.00
interview/0007/expert.txt,0,0,1,0,0.00
interview/0007/question.txt,1,0,0,0,0.00
interview/1357/expert.txt,0,0,1,0,0.00
interview/1357/question.txt,0,0,1,0,0.00
interview/1606/expert.txt,0,62,5,26,27.96
interview/1606/question.txt,0,62,5,26,27.96
interview/1926/expert.txt,0,0,0,0,
interview/1926/question.txt,0,0,0,0,
introductory/4073/expert.txt,1,0,0,0,0.00
introductory/4073/question.txt,1,0,0,0,0.00
interview/0053/expert.txt,0,1,0,0,0.00
interview/0053/question.txt,0,1,0,0,0.00
interview/1239/expert.txt,1,0,0,0,0.00
interview/1239/question.txt,0,0,1,0,0.00
competition/2033/expert.txt,0,15,0,2,11.76
competition/2033/question.txt,0,0,15,2,11.76
competition/2046/expert.txt,0,13,3,0,0.00
competition/2046/question.txt,0,0,16,0,0.00
introductory/4013/expert.txt,1,0,0,0,0.00
introductory/4013/question.txt,1,0,0,0,0.00
introductory/3013/expert.txt,1,0,0,0,0.00
introductory/3013/question.txt,1,0,0,0,0.00
competition/2350/expert.txt,0,0,1,0,0.00
competition/2350/question.txt,0,0,1,0,0.00
interview/1924/expert.txt,0,0,0,0,
interview/1924/question.txt,0,0,0,0,
interview/1879/expert.txt,0,0,0,0,
interview/1879/question.txt,0,0,0,0,
interview/1952/expert.txt,0,0,0,0,
interview/1952/question.txt,0,0,0,0,
introductory/4071/expert.txt,1,0,0,0,0.00
introductory/4071/question.txt,1,0,0,0,0.00
interview/1982/expert.txt,0,0,0,0,
interview/1982/question.txt,0,0,0,0,
interview/1352/expert.txt,0,0,0,1,100.00
interview/1352/question.txt,0,0,0,1,100.00
interview/1472/expert.txt,0,0,1,0,0.00
interview/1472/question.txt,0,0,1,0,0.00
introductory/3040/expert.txt,1,0,0,0,0.00
introductory/3040/question.txt,1,0,0,0,0.00
interview/1534/expert.txt,0,0,1,0,0.00
interview/1534/question.txt,0,0,1,0,0.00
competition/2204/expert.txt,1,0,0,0,0.00
competition/2204/question.txt,1,0,0,0,0.00
introductory/4049/expert.txt,1,0,0,0,0.00
introductory/4049/question.txt,1,0,0,0,0.00
competition/2055/expert.txt,0,2,0,13,86.67
competition/2055/question.txt,0,2,0,13,86.67
competition/2286/expert.txt,0,0,3,0,0.00
competition/2286/question.txt,0,0,2,1,33.33
interview/1867/expert.txt,0,0,0,0,
interview/1867/question.txt,0,0,0,0,
introductory/3017/expert.txt,1,0,0,0,0.00
introductory/3017/question.txt,1,0,0,0,0.00
introductory/3035/expert.txt,1,0,0,0,0.00
introductory/3035/question.txt,1,0,0,0,0.00
interview/1147/expert.txt,1,0,0,0,0.00
interview/1147/question.txt,0,0,1,0,0.00
competition/2190/expert.txt,0,0,4,4,50.00
competition/2190/question.txt,0,0,6,2,25.00
interview/1312/expert.txt,0,0,0,1,100.00
interview/1312/question.txt,0,0,0,1,100.00
interview/1404/expert.txt,0,0,1,0,0.00
interview/1404/question.txt,0,0,1,0,0.00
competition/2001/expert.txt,0,0,18,1,5.26
competition/2001/question.txt,0,0,19,0,0.00
introductory/4033/expert.txt,1,0,0,0,0.00
introductory/4033/question.txt,1,0,0,0,0.00
interview/1948/expert.txt,0,0,0,0,
interview/1948/question.txt,0,0,0,0,
introductory/4080/expert.txt,1,0,0,0,0.00
introductory/4080/question.txt,1,0,0,0,0.00
interview/1950/expert.txt,0,0,0,0,
interview/1950/question.txt,0,0,0,0,
interview/1742/expert.txt,1,0,0,0,0.00
interview/1742/question.txt,1,0,0,0,0.00
introductory/4070/expert.txt,1,0,0,0,0.00
introductory/4070/question.txt,1,0,0,0,0.00
introductory/4011/expert.txt,1,0,0,0,0.00
introductory/4011/question.txt,1,0,0,0,0.00
interview/1344/expert.txt,0,0,0,1,100.00
interview/1344/question.txt,0,0,0,1,100.00
competition/2308/expert.txt,0,2,0,0,0.00
competition/2308/question.txt,1,0,0,0,0.00
introductory/4021/expert.txt,1,0,0,0,0.00
introductory/4021/question.txt,1,0,0,0,0.00
interview/1411/expert.txt,0,0,1,0,0.00
interview/1411/question.txt,1,0,0,0,0.00
interview/1310/expert.txt,0,0,1,0,0.00
interview/1310/question.txt,0,0,1,0,0.00
competition/2031/expert.txt,0,0,15,2,11.76
competition/2031/question.txt,0,0,10,7,41.18
competition/2263/expert.txt,1,0,0,0,0.00
competition/2263/question.txt,1,0,0,0,0.00
introductory/4135/expert.txt,1,0,0,0,0.00
introductory/4135/question.txt,1,0,0,0,0.00
introductory/4051/expert.txt,1,0,0,0,0.00
introductory/4051/question.txt,1,0,0,0,0.00
introductory/3011/expert.txt,1,0,0,0,0.00
introductory/3011/question.txt,1,0,0,0,0.00
competition/2022/expert.txt,0,0,18,0,0.00
competition/2022/question.txt,1,0,0,0,0.00
introductory/3024/expert.txt,1,0,0,0,0.00
introductory/3024/question.txt,1,0,0,0,0.00
competition/2344/expert.txt,1,0,0,0,0.00
competition/2344/question.txt,1,0,0,0,0.00
interview/1491/expert.txt,0,0,1,0,0.00
interview/1491/question.txt,0,0,0,1,100.00
introductory/3026/expert.txt,1,0,0,0,0.00
introductory/3026/question.txt,1,0,0,0,0.00
interview/0015/expert.txt,0,0,1,0,0.00
interview/0015/question.txt,0,0,1,0,0.00
interview/1892/expert.txt,0,0,0,0,
interview/1892/question.txt,0,0,0,0,
interview/1693/expert.txt,0,0,0,0,
interview/1693/question.txt,1,0,0,0,0.00
interview/0160/expert.txt,1,0,0,0,0.00
interview/0160/question.txt,1,0,0,0,0.00
introductory/3033/expert.txt,1,0,0,0,0.00
introductory/3033/question.txt,1,0,0,0,0.00
competition/2196/expert.txt,0,2,5,0,0.00
competition/2196/question.txt,0,0,7,0,0.00
interview/0033/expert.txt,0,1,0,0,0.00
interview/0033/question.txt,0,0,1,0,0.00
interview/1474/expert.txt,0,0,1,0,0.00
interview/1474/question.txt,0,0,1,0,0.00
introductory/2434/expert.txt,1,0,0,0,0.00
introductory/2434/question.txt,1,0,0,0,0.00
competition/2148/expert.txt,0,0,4,6,60.00
competition/2148/question.txt,0,0,2,8,80.00
competition/2030/expert.txt,0,0,17,0,0.00
competition/2030/question.txt,0,0,17,0,0.00
competition/2061/expert.txt,1,0,0,0,0.00
competition/2061/question.txt,1,0,0,0,0.00
introductory/4136/expert.txt,1,0,0,0,0.00
introductory/4136/question.txt,1,0,0,0,0.00
interview/0024/expert.txt,1,0,0,0,0.00
interview/0024/question.txt,1,0,0,0,0.00
interview/1871/expert.txt,0,0,0,0,
interview/1871/question.txt,0,0,0,0,
introductory/4122/expert.txt,1,0,0,0,0.00
introductory/4122/question.txt,1,0,0,0,0.00
